Timestamp,Latitude,Longitude,Altitude
17:30:16  10758,18.6350526,73.872465,637.0
17:30:17  10161,18.6350506,73.8724666,637.0
17:30:17  10047,18.6350488,73.8724686,637.0
17:30:17  10304,18.6350466,73.8724705,637.0
17:30:17  11649,18.6350445,73.8724733,637.0
17:30:17  11980,18.6350421,73.8724758,637.0
17:30:17  12519,18.6350398,73.8724781,637.0
17:30:17  12471,18.6350375,73.8724808,637.0
17:30:17  11841,18.6350356,73.8724835,637.0
17:30:17  12350,18.6350338,73.8724868,637.0
17:30:17  12208,18.6350323,73.8724898,637.0
17:30:18  12463,18.6350301,73.8724925,637.0
17:30:18  12143,18.635028,73.8724951,637.0
17:30:18  10997,18.6350268,73.8724981,637.0
17:30:18  11371,18.635025,73.872501,637.0
17:30:18  10173,18.6350241,73.8725036,637.0
17:30:18  10904,18.6350236,73.8725071,637.0
17:30:18  10537,18.6350235,73.8725101,637.0
17:30:18  11547,18.635022,73.8725131,637.0
17:30:18  11869,18.6350203,73.8725161,637.0
17:30:18  12071,18.6350183,73.8725188,637.0
17:30:19  12326,18.6350158,73.872521,637.0
17:30:19  10786,18.6350141,73.8725231,637.0
17:30:19  10787,18.6350126,73.8725256,637.0
17:30:19  10471,18.6350118,73.8725286,637.0
17:30:19  9715,18.635011,73.8725311,637.0
17:30:19  10174,18.6350093,73.8725336,637.0
17:30:19  10510,18.6350078,73.8725363,637.0
17:30:19  10669,18.6350055,73.8725383,637.0
17:30:19  11415,18.6350033,73.8725408,637.0
17:30:19  11489,18.6350011,73.8725433,637.0
17:30:20  11376,18.634999,73.8725455,637.0
17:30:20  11712,18.634997,73.8725481,637.0
17:30:20  9648,18.634995,73.8725495,638.0
17:30:20  10128,18.634993,73.8725518,638.0
17:30:20  10874,18.634991,73.8725543,637.0
17:30:20  9928,18.6349891,73.8725563,638.0
17:30:20  9984,18.6349871,73.8725586,637.0
17:30:20  9852,18.6349853,73.8725608,637.0
17:30:20  9411,18.6349838,73.872563,637.0
17:30:20  9019,18.634982,73.8725648,637.0
17:30:21  9539,18.6349801,73.8725668,637.0
17:30:21  9648,18.6349785,73.872569,637.0
17:30:21  8759,18.6349766,73.8725705,637.0
17:30:21  9019,18.634975,73.8725725,637.0
17:30:21  8572,18.6349733,73.8725741,637.0
17:30:21  8126,18.634972,73.8725761,637.0
17:30:21  8391,18.6349708,73.8725783,637.0
17:30:21  8117,18.6349693,73.8725803,637.0
17:30:21  8489,18.6349678,73.872582,637.0
17:30:21  8302,18.6349665,73.872584,638.0
17:30:22  8402,18.6349651,73.872586,638.0
17:30:22  7985,18.6349638,73.8725878,638.0
17:30:22  7776,18.6349623,73.8725895,638.0
17:30:22  8348,18.6349603,73.872591,638.0
17:30:22  7900,18.634959,73.8725928,638.0
17:30:22  7365,18.6349576,73.8725943,638.0
17:30:22  7874,18.6349556,73.8725958,638.0
17:30:22  7322,18.6349545,73.8725976,638.0
17:30:22  6885,18.6349533,73.8725991,638.0
17:30:22  7411,18.634952,73.8726008,638.0
17:30:23  6830,18.6349508,73.8726023,638.0
17:30:23  6957,18.6349496,73.872604,638.0
17:30:23  7528,18.6349483,73.8726058,638.0
17:30:23  6887,18.6349468,73.872607,638.0
17:30:23  5763,18.6349453,73.8726076,638.0
17:30:23  6219,18.6349436,73.8726085,639.0
17:30:23  5972,18.6349423,73.8726093,639.0
17:30:23  4967,18.6349416,73.8726108,639.0
17:30:23  4818,18.6349408,73.8726121,639.0
17:30:23  5563,18.6349396,73.8726135,639.0
17:30:24  5517,18.6349385,73.8726148,639.0
17:30:24  6072,18.6349371,73.8726163,639.0
17:30:24  6004,18.6349363,73.8726181,639.0
17:30:24  5739,18.6349351,73.8726195,639.0
17:30:24  5804,18.634934,73.8726208,639.0
17:30:24  5078,18.6349331,73.8726218,639.0
17:30:24  4433,18.6349325,73.872623,639.0
17:30:24  0,18.634932,73.8726233,639.0
17:30:24  3061,18.6349313,73.872624,639.0
17:30:24  4281,18.6349303,73.8726251,639.0
17:30:25  4715,18.6349295,73.8726263,640.0
17:30:25  4870,18.6349286,73.8726275,640.0
17:30:25  5467,18.6349278,73.8726291,640.0
17:30:25  5618,18.634927,73.8726306,639.0
17:30:25  4913,18.6349263,73.8726318,640.0
17:30:25  5131,18.6349253,73.8726331,640.0
17:30:25  4694,18.6349246,73.8726345,640.0
17:30:25  4459,18.6349238,73.8726356,639.0
17:30:25  4281,18.6349233,73.8726366,640.0
17:30:25  3728,18.6349221,73.872637,640.0
17:30:26  3954,18.6349208,73.8726376,640.0
17:30:26  4659,18.6349198,73.8726386,640.0
17:30:26  4579,18.634919,73.8726396,640.0
17:30:26  3620,18.6349181,73.8726401,640.0
17:30:26  4281,18.634917,73.8726411,640.0
17:30:26  4224,18.6349163,73.8726421,640.0
17:30:26  4344,18.6349151,73.8726428,640.0
17:30:26  4839,18.634914,73.8726438,640.0
17:30:26  3916,18.6349131,73.8726445,640.0
17:30:26  4542,18.634912,73.8726455,640.0
17:30:27  3878,18.634911,73.8726461,640.0
17:30:27  3852,18.63491,73.8726466,640.0
17:30:27  3715,18.6349088,73.8726473,640.0
17:30:27  3218,18.634908,73.8726478,640.0
17:30:27  0,18.6349073,73.8726483,640.0
17:30:27  3094,18.6349065,73.8726488,640.0
17:30:27  0,18.6349056,73.8726493,640.0
17:30:27  3598,18.6349046,73.8726498,640.0
17:30:27  3491,18.6349038,73.8726506,640.0
17:30:27  3655,18.6349026,73.8726513,640.0
17:30:28  4433,18.6349015,73.8726523,640.0
17:30:28  4429,18.6349001,73.8726528,640.0
17:30:28  3705,18.6348991,73.8726531,640.0
17:30:28  3439,18.6348983,73.8726538,640.0
17:30:28  3818,18.6348971,73.8726543,640.0
17:30:28  3441,18.6348961,73.8726548,640.0
17:30:28  0,18.6348951,73.872655,640.0
17:30:28  3450,18.6348941,73.8726556,640.0
17:30:28  0,18.6348933,73.872656,640.0
17:30:28  0,18.6348928,73.8726565,639.0
17:30:29  0,18.6348918,73.872657,639.0
17:30:29  0,18.6348911,73.8726575,639.0
17:30:29  0,18.6348905,73.8726578,639.0
17:30:29  0,18.6348898,73.8726583,639.0
17:30:29  0,18.6348891,73.8726583,639.0
17:30:29  0,18.6348886,73.8726585,639.0
17:30:29  0,18.6348883,73.8726588,639.0
17:30:29  0,18.6348876,73.8726588,639.0
17:30:29  0,18.634887,73.8726591,639.0
17:30:29  0,18.6348868,73.87266,639.0
17:30:30  0,18.6348863,73.8726603,639.0
17:30:30  0,18.6348856,73.8726608,639.0
17:30:30  0,18.634885,73.8726615,639.0
17:30:30  0,18.6348846,73.8726623,639.0
17:30:30  0,18.6348841,73.8726626,639.0
17:30:30  0,18.6348836,73.872663,639.0
17:30:30  0,18.6348831,73.8726638,639.0
17:30:30  0,18.6348825,73.8726643,639.0
17:30:30  0,18.6348821,73.872665,639.0
17:30:30  0,18.6348816,73.8726655,639.0
17:30:31  0,18.6348818,73.8726668,639.0
17:30:31  0,18.6348813,73.8726676,639.0
17:30:31  0,18.6348808,73.8726681,639.0
17:30:31  0,18.63488,73.8726688,639.0
17:30:31  3478,18.6348786,73.8726695,639.0
17:30:31  0,18.6348785,73.8726705,639.0
17:30:31  0,18.6348776,73.8726708,638.0
17:30:31  0,18.634877,73.8726715,638.0
17:30:31  0,18.6348765,73.8726715,638.0
17:30:31  0,18.634876,73.8726715,638.0
17:30:32  0,18.6348755,73.8726713,638.0
17:30:32  0,18.6348751,73.8726718,638.0
17:30:32  0,18.6348746,73.8726721,638.0
17:30:32  0,18.6348743,73.8726726,638.0
17:30:32  0,18.6348741,73.872673,638.0
17:30:32  0,18.6348735,73.8726731,638.0
17:30:32  0,18.6348733,73.8726738,638.0
17:30:32  0,18.6348731,73.8726741,638.0
17:30:32  0,18.6348725,73.8726743,638.0
17:30:32  0,18.6348726,73.872675,638.0
17:30:33  0,18.6348726,73.8726755,638.0
17:30:33  0,18.6348711,73.8726751,638.0
17:30:33  0,18.6348708,73.8726758,638.0
17:30:33  0,18.63487,73.8726753,638.0
17:30:33  0,18.6348693,73.872675,638.0
17:30:33  0,18.634869,73.8726745,638.0
17:30:33  0,18.6348681,73.8726746,638.0
17:30:33  0,18.6348671,73.8726738,638.0
17:30:33  0,18.634867,73.8726741,638.0
17:30:33  0,18.6348676,73.8726746,639.0
17:30:34  0,18.634868,73.872675,639.0
17:30:34  3241,18.6348688,73.8726756,639.0
17:30:34  3337,18.634869,73.8726763,639.0
17:30:34  0,18.6348691,73.872677,639.0
17:30:34  0,18.6348691,73.8726773,639.0
17:30:34  0,18.634869,73.8726781,639.0
17:30:34  0,18.6348688,73.8726786,639.0
17:30:34  0,18.634868,73.872679,639.0
17:30:34  0,18.634868,73.8726793,639.0
17:30:34  0,18.6348673,73.8726793,639.0
17:30:35  0,18.6348668,73.87268,639.0
17:30:35  0,18.634866,73.872681,639.0
17:30:35  3063,18.6348651,73.8726816,639.0
17:30:35  3057,18.6348643,73.8726823,639.0
17:30:35  3981,18.6348621,73.8726818,640.0
17:30:35  3833,18.6348611,73.8726823,640.0
17:30:35  0,18.6348608,73.8726826,640.0
17:30:35  0,18.6348606,73.8726828,640.0
17:30:35  0,18.6348601,73.8726828,640.0
17:30:35  0,18.6348598,73.8726818,640.0
17:30:36  3376,18.6348598,73.8726808,639.0
17:30:36  3333,18.6348593,73.8726803,639.0
17:30:36  0,18.634859,73.8726806,639.0
17:30:36  0,18.6348583,73.8726805,639.0
17:30:36  0,18.6348585,73.8726811,639.0
17:30:36  0,18.6348581,73.8726808,639.0
17:30:36  0,18.6348583,73.8726815,639.0
17:30:36  0,18.6348573,73.8726821,639.0
17:30:36  0,18.634857,73.8726831,639.0
17:30:36  3396,18.6348563,73.8726843,639.0
17:30:37  3455,18.6348556,73.8726851,639.0
17:30:37  3057,18.6348551,73.8726858,639.0
17:30:37  0,18.6348543,73.8726856,639.0
17:30:37  0,18.6348536,73.8726856,639.0
17:30:37  0,18.6348538,73.8726865,639.0
17:30:37  0,18.6348538,73.8726876,639.0
17:30:37  3350,18.6348535,73.8726886,639.0
17:30:37  3270,18.6348535,73.8726891,639.0
17:30:37  0,18.6348535,73.8726893,639.0
17:30:37  0,18.6348536,73.8726895,639.0
17:30:38  0,18.6348536,73.8726901,639.0
17:30:38  0,18.6348531,73.8726891,639.0
17:30:38  0,18.6348533,73.8726895,639.0
17:30:38  0,18.6348528,73.8726906,639.0
17:30:38  0,18.6348516,73.8726911,639.0
17:30:38  0,18.6348523,73.8726918,639.0
17:30:38  0,18.6348525,73.872692,639.0
17:30:38  0,18.6348528,73.8726921,639.0
17:30:38  0,18.6348531,73.8726923,639.0
17:30:38  0,18.6348536,73.8726916,639.0
17:30:39  0,18.6348538,73.8726911,639.0
17:30:39  0,18.6348535,73.872691,639.0
17:30:39  0,18.6348533,73.872691,639.0
17:30:39  0,18.6348525,73.872691,639.0
17:30:39  0,18.6348515,73.8726911,638.0
17:30:39  0,18.6348506,73.8726915,638.0
17:30:39  0,18.6348506,73.8726923,638.0
17:30:39  0,18.6348506,73.8726921,638.0
17:30:39  0,18.6348508,73.872692,638.0
17:30:39  0,18.6348513,73.8726921,638.0
17:30:40  0,18.6348515,73.872692,638.0
17:30:40  0,18.6348515,73.8726918,638.0
17:30:40  0,18.6348515,73.8726923,638.0
17:30:40  0,18.6348511,73.8726923,638.0
17:30:40  0,18.6348511,73.8726923,638.0
17:30:40  0,18.634851,73.8726925,638.0
17:30:40  0,18.6348508,73.872692,638.0
17:30:40  0,18.6348506,73.8726925,638.0
17:30:40  0,18.6348508,73.8726926,638.0
17:30:40  0,18.6348505,73.8726923,638.0
17:30:41  0,18.6348498,73.8726918,638.0
17:30:41  0,18.634849,73.872692,638.0
17:30:41  0,18.6348483,73.8726923,638.0
17:30:41  0,18.6348478,73.8726928,638.0
17:30:41  0,18.6348475,73.8726935,638.0
17:30:41  0,18.6348476,73.8726936,638.0
17:30:41  0,18.6348476,73.8726933,638.0
17:30:41  0,18.6348475,73.8726933,638.0
17:30:41  0,18.6348475,73.872694,638.0
17:30:41  0,18.6348475,73.872694,638.0
17:30:42  0,18.6348476,73.872694,638.0
17:30:42  0,18.6348478,73.8726941,638.0
17:30:42  0,18.6348483,73.8726945,638.0
17:30:42  0,18.6348486,73.8726948,638.0
17:30:42  0,18.6348486,73.8726946,638.0
17:30:42  0,18.6348485,73.8726943,638.0
17:30:42  0,18.6348485,73.8726946,638.0
17:30:42  0,18.6348485,73.8726941,638.0
17:30:42  0,18.6348485,73.8726938,638.0
17:30:42  0,18.6348483,73.8726941,638.0
17:30:43  0,18.634848,73.8726948,637.0
17:30:43  0,18.6348485,73.8726958,637.0
17:30:43  3413,18.6348488,73.8726963,637.0
17:30:43  4142,18.6348493,73.8726975,637.0
17:30:43  4048,18.6348498,73.8726983,637.0
17:30:43  3139,18.6348498,73.8726986,637.0
17:30:43  0,18.6348496,73.8726993,637.0
17:30:43  0,18.6348493,73.8726998,637.0
17:30:43  0,18.6348493,73.8727001,637.0
17:30:43  0,18.6348495,73.8727008,637.0
17:30:44  0,18.6348503,73.8727013,637.0
17:30:44  0,18.6348505,73.8727008,637.0
17:30:44  0,18.6348515,73.8727013,637.0
17:30:44  4004,18.634852,73.8727035,637.0
17:30:44  3746,18.6348528,73.872704,637.0
17:30:44  4463,18.6348533,73.8727056,637.0
17:30:44  4252,18.634854,73.8727061,637.0
17:30:44  3668,18.6348546,73.8727065,637.0
17:30:44  3044,18.6348551,73.8727068,637.0
17:30:44  0,18.6348553,73.872707,637.0
17:30:45  0,18.6348553,73.8727063,637.0
17:30:45  0,18.6348551,73.8727065,637.0
17:30:45  0,18.6348553,73.8727073,637.0
17:30:45  3128,18.6348556,73.8727083,637.0
17:30:45  4552,18.6348566,73.8727096,637.0
17:30:45  5200,18.634857,73.8727116,637.0
17:30:45  5417,18.6348571,73.8727131,637.0
17:30:45  5428,18.6348576,73.8727145,637.0
17:30:45  6133,18.6348586,73.8727161,637.0
17:30:45  6652,18.6348601,73.8727173,637.0
17:30:46  6283,18.6348613,73.8727178,637.0
17:30:46  5222,18.6348616,73.872718,637.0
17:30:46  3985,18.6348613,73.8727185,637.0
17:30:46  3581,18.634861,73.8727195,637.0
17:30:46  4707,18.6348618,73.8727211,637.0
17:30:46  5865,18.6348638,73.8727218,637.0
17:30:46  5596,18.6348648,73.8727225,637.0
17:30:46  4754,18.634865,73.8727235,637.0
17:30:46  3068,18.6348645,73.8727236,637.0
17:30:46  0,18.6348635,73.8727236,637.0
17:30:47  0,18.6348628,73.8727233,637.0
17:30:47  0,18.6348623,73.8727235,637.0
17:30:47  0,18.634862,73.872723,637.0
17:30:47  0,18.6348616,73.8727231,637.0
17:30:47  0,18.6348611,73.8727243,637.0
17:30:47  0,18.634861,73.8727251,637.0
17:30:47  0,18.6348613,73.872725,637.0
17:30:47  0,18.6348618,73.8727246,637.0
17:30:47  0,18.6348621,73.8727248,637.0
17:30:47  0,18.6348623,73.872725,636.0
17:30:48  0,18.6348625,73.8727255,636.0
17:30:48  0,18.6348621,73.872726,636.0
17:30:48  0,18.634862,73.872726,636.0
17:30:48  0,18.6348623,73.872726,636.0
17:30:48  0,18.634863,73.8727263,636.0
17:30:48  0,18.6348635,73.8727263,636.0
17:30:48  0,18.6348641,73.872726,636.0
17:30:48  0,18.6348648,73.8727255,636.0
17:30:48  0,18.634865,73.8727251,636.0
17:30:48  0,18.6348651,73.8727245,636.0
17:30:49  0,18.634865,73.8727243,636.0
17:30:49  0,18.6348658,73.872725,636.0
17:30:49  3207,18.6348671,73.8727261,636.0
17:30:49  3311,18.6348678,73.8727271,636.0
17:30:49  4094,18.6348691,73.8727283,636.0
17:30:49  4244,18.6348701,73.872729,636.0
17:30:49  3094,18.6348703,73.8727288,636.0
17:30:49  0,18.6348696,73.8727281,636.0
17:30:49  0,18.6348693,73.872728,636.0
17:30:49  0,18.6348688,73.8727275,636.0
17:30:50  0,18.6348686,73.8727268,636.0
17:30:50  0,18.6348686,73.872727,636.0
17:30:50  0,18.6348686,73.8727265,635.0
17:30:50  0,18.6348683,73.8727265,635.0
17:30:50  0,18.6348683,73.8727263,635.0
17:30:50  0,18.6348688,73.8727263,635.0
17:30:50  0,18.6348686,73.872727,635.0
17:30:50  0,18.634868,73.8727278,635.0
17:30:50  0,18.6348676,73.872728,635.0
17:30:50  0,18.6348675,73.872728,635.0
17:30:51  0,18.6348683,73.8727286,635.0
17:30:51  0,18.6348685,73.8727298,635.0
17:30:51  0,18.6348685,73.872731,635.0
17:30:51  0,18.6348691,73.8727321,635.0
17:30:51  0,18.63487,73.8727336,635.0
17:30:51  0,18.634871,73.8727343,635.0
17:30:51  0,18.6348706,73.872735,635.0
17:30:51  0,18.6348705,73.8727358,634.0
17:30:51  0,18.6348703,73.8727361,634.0
17:30:51  0,18.6348708,73.8727363,634.0
17:30:52  0,18.6348718,73.8727366,634.0
17:30:52  0,18.6348723,73.8727373,634.0
17:30:52  0,18.6348723,73.8727381,634.0
17:30:52  0,18.634872,73.8727393,634.0
17:30:52  0,18.6348723,73.8727395,634.0
17:30:52  0,18.6348728,73.8727401,633.0
17:30:52  0,18.6348731,73.872741,633.0
17:30:52  0,18.6348736,73.8727418,633.0
17:30:52  0,18.6348738,73.8727421,633.0
17:30:52  0,18.6348743,73.8727426,633.0
17:30:53  0,18.6348751,73.8727435,633.0
17:30:53  0,18.6348753,73.8727435,633.0
17:30:53  0,18.6348756,73.8727436,632.0
17:30:53  0,18.6348763,73.8727433,632.0
17:30:53  0,18.6348776,73.8727443,632.0
17:30:53  0,18.6348783,73.8727446,632.0
17:30:53  0,18.6348783,73.8727441,632.0
17:30:53  0,18.6348778,73.8727438,632.0
17:30:53  0,18.6348776,73.8727438,632.0
17:30:53  0,18.634877,73.8727435,632.0
17:30:54  0,18.6348768,73.8727441,632.0
17:30:54  0,18.6348765,73.8727448,632.0
17:30:54  0,18.634876,73.8727458,632.0
17:30:54  0,18.6348765,73.8727468,632.0
17:30:54  0,18.6348771,73.8727476,632.0
17:30:54  0,18.6348776,73.8727481,632.0
17:30:54  0,18.6348775,73.8727488,632.0
17:30:54  0,18.6348758,73.8727475,632.0
17:30:54  0,18.6348748,73.8727471,631.0
17:30:54  0,18.6348743,73.8727476,631.0
17:30:55  0,18.6348733,73.8727486,631.0
17:30:55  0,18.6348723,73.872749,631.0
17:30:55  0,18.6348718,73.8727498,632.0
17:30:55  0,18.6348723,73.8727511,631.0
17:30:55  0,18.6348725,73.8727511,631.0
17:30:55  0,18.6348728,73.8727506,631.0
17:30:55  0,18.6348735,73.8727508,631.0
17:30:55  0,18.6348735,73.8727511,631.0
17:30:55  0,18.6348746,73.8727515,631.0
17:30:55  0,18.6348755,73.8727521,631.0
17:30:56  0,18.6348758,73.8727523,631.0
17:30:56  0,18.6348758,73.8727523,631.0
17:30:56  0,18.6348753,73.8727521,631.0
17:30:56  0,18.6348751,73.8727528,631.0
17:30:56  0,18.6348755,73.8727526,631.0
17:30:56  0,18.6348763,73.8727525,630.0
17:30:56  0,18.634877,73.8727526,630.0
17:30:56  0,18.6348776,73.8727536,630.0
17:30:56  0,18.6348776,73.872755,630.0
17:30:56  0,18.6348775,73.872757,630.0
17:30:57  3283,18.6348786,73.87276,630.0
17:30:57  3552,18.6348791,73.8727616,630.0
17:30:57  3346,18.6348796,73.8727625,629.0
17:30:57  0,18.6348796,73.8727633,629.0
17:30:57  0,18.6348795,73.8727641,629.0
17:30:57  0,18.6348798,73.8727653,629.0
17:30:57  0,18.6348805,73.8727658,629.0
17:30:57  0,18.6348808,73.8727673,629.0
17:30:57  0,18.6348813,73.8727678,629.0
17:30:57  3313,18.6348806,73.87277,629.0
17:30:58  3328,18.634881,73.8727708,629.0
17:30:58  3592,18.6348825,73.8727708,629.0
17:30:58  3102,18.6348828,73.8727713,629.0
17:30:58  0,18.6348828,73.872771,629.0
17:30:58  0,18.6348831,73.8727703,629.0
17:30:58  0,18.6348833,73.8727703,629.0
17:30:58  0,18.6348843,73.8727711,629.0
17:30:58  0,18.6348851,73.8727726,629.0
17:30:58  0,18.6348855,73.8727731,629.0
17:30:58  3026,18.634886,73.8727741,629.0
17:30:59  0,18.6348858,73.8727746,629.0
17:30:59  0,18.6348851,73.8727748,629.0
17:30:59  0,18.6348853,73.872776,629.0
17:30:59  0,18.6348853,73.8727771,629.0
17:30:59  0,18.6348856,73.8727776,629.0
17:30:59  0,18.6348865,73.8727773,629.0
17:30:59  0,18.6348871,73.8727776,628.0
17:30:59  0,18.6348876,73.8727781,629.0
17:30:59  0,18.6348888,73.8727788,629.0
17:30:59  3785,18.6348905,73.8727798,629.0
17:31:00  3759,18.6348913,73.872781,629.0
17:31:00  3185,18.6348918,73.8727818,628.0
17:31:00  0,18.6348915,73.8727818,628.0
17:31:00  0,18.6348923,73.8727823,628.0
17:31:00  0,18.6348918,73.8727826,628.0
17:31:00  0,18.6348901,73.8727841,628.0
17:31:00  0,18.6348891,73.8727853,629.0
17:31:00  0,18.6348885,73.872786,629.0
17:31:00  0,18.6348883,73.8727863,629.0
17:31:00  0,18.6348886,73.8727866,629.0
17:31:01  0,18.6348886,73.8727875,629.0
17:31:01  0,18.6348893,73.872788,629.0
17:31:01  0,18.6348901,73.8727886,629.0
17:31:01  0,18.6348906,73.872789,629.0
17:31:01  0,18.634891,73.8727896,628.0
17:31:01  0,18.6348916,73.8727905,628.0
17:31:01  0,18.6348911,73.8727913,628.0
17:31:01  0,18.6348908,73.8727931,628.0
17:31:01  3059,18.6348903,73.8727956,629.0
17:31:01  3155,18.6348908,73.8727968,629.0
17:31:02  0,18.6348908,73.8727975,629.0
17:31:02  0,18.6348911,73.8727971,628.0
17:31:02  0,18.634891,73.8727978,628.0
17:31:02  0,18.6348908,73.8727988,628.0
17:31:02  0,18.6348928,73.8728003,628.0
17:31:02  3139,18.6348943,73.8728018,628.0
17:31:02  3474,18.6348951,73.8728033,628.0
17:31:02  3687,18.6348955,73.872805,628.0
17:31:02  3787,18.634896,73.8728063,628.0
17:31:02  3759,18.6348971,73.8728066,628.0
17:31:03  0,18.6348971,73.8728065,628.0
17:31:03  3144,18.6348978,73.8728073,628.0
17:31:03  3448,18.6348985,73.8728086,628.0
17:31:03  3344,18.634899,73.87281,628.0
17:31:03  0,18.6348988,73.8728108,628.0
17:31:03  0,18.6348998,73.8728115,627.0
17:31:03  0,18.6349005,73.872812,627.0
17:31:03  0,18.6349015,73.8728126,627.0
17:31:03  0,18.6349016,73.8728138,627.0
17:31:03  0,18.634902,73.872815,627.0
17:31:04  0,18.6349021,73.8728153,627.0
17:31:04  0,18.6349023,73.8728173,626.0
17:31:04  0,18.6349023,73.8728186,626.0
17:31:04  0,18.634902,73.8728195,626.0
17:31:04  0,18.6349023,73.8728203,626.0
17:31:04  0,18.6349026,73.8728206,626.0
17:31:04  0,18.634903,73.8728208,626.0
17:31:04  0,18.6349028,73.8728208,626.0
17:31:04  0,18.6349021,73.8728213,626.0
17:31:04  0,18.6349025,73.8728221,626.0
17:31:05  0,18.6349036,73.8728231,626.0
17:31:05  0,18.6349045,73.8728238,626.0
17:31:05  0,18.6349053,73.8728245,626.0
17:31:05  0,18.6349061,73.8728248,626.0
17:31:05  0,18.634907,73.8728251,626.0
17:31:05  0,18.6349076,73.8728258,626.0
17:31:05  0,18.6349081,73.872826,626.0
17:31:05  0,18.634908,73.8728265,626.0
17:31:05  0,18.634908,73.8728273,626.0
17:31:05  0,18.6349088,73.8728288,625.0
17:31:06  0,18.6349093,73.8728295,625.0
17:31:06  0,18.6349096,73.8728306,625.0
17:31:06  0,18.63491,73.872831,625.0
17:31:06  0,18.6349105,73.8728318,625.0
17:31:06  0,18.6349106,73.8728325,625.0
17:31:06  0,18.6349106,73.8728333,625.0
17:31:06  0,18.634911,73.8728335,625.0
17:31:06  0,18.6349116,73.8728331,625.0
17:31:06  0,18.6349116,73.8728336,625.0
17:31:06  0,18.6349121,73.8728335,625.0
17:31:07  0,18.6349125,73.872833,625.0
17:31:07  0,18.6349123,73.8728321,625.0
17:31:07  0,18.6349123,73.8728315,624.0
17:31:07  0,18.6349123,73.8728306,624.0
17:31:07  0,18.6349121,73.8728303,624.0
17:31:07  0,18.634912,73.8728303,624.0
17:31:07  0,18.6349111,73.8728311,624.0
17:31:07  0,18.6349111,73.872831,624.0
17:31:07  0,18.6349111,73.8728318,624.0
17:31:07  0,18.6349111,73.8728325,624.0
17:31:08  0,18.6349111,73.8728331,624.0
17:31:08  0,18.6349108,73.872834,624.0
17:31:08  0,18.6349106,73.8728343,624.0
17:31:08  0,18.6349106,73.8728345,624.0
17:31:08  0,18.6349108,73.8728346,624.0
17:31:08  0,18.6349106,73.8728343,624.0
17:31:08  0,18.6349108,73.8728343,623.0
17:31:08  0,18.6349108,73.8728341,623.0
17:31:08  0,18.634911,73.8728341,623.0
17:31:08  0,18.634911,73.8728341,623.0
17:31:09  0,18.6349111,73.8728341,623.0
17:31:09  0,18.6349111,73.8728346,623.0
17:31:09  0,18.634911,73.8728355,624.0
17:31:09  0,18.6349111,73.872836,624.0
17:31:09  0,18.6349113,73.8728356,623.0
17:31:09  0,18.6349111,73.872836,623.0
17:31:09  0,18.6349111,73.872837,623.0
17:31:09  0,18.6349113,73.872838,623.0
17:31:09  0,18.6349115,73.8728386,623.0
17:31:09  0,18.6349113,73.8728391,623.0
17:31:10  0,18.6349111,73.8728396,623.0
17:31:10  0,18.634911,73.87284,623.0
17:31:10  0,18.634911,73.8728403,623.0
17:31:10  0,18.6349108,73.8728413,623.0
17:31:10  0,18.6349108,73.8728418,623.0
17:31:10  0,18.6349108,73.8728421,623.0
17:31:10  0,18.6349106,73.872843,623.0
17:31:10  0,18.63491,73.8728431,623.0
17:31:10  0,18.6349096,73.8728425,623.0
17:31:10  0,18.6349096,73.8728426,623.0
17:31:11  0,18.6349096,73.8728423,623.0
17:31:11  0,18.6349098,73.872843,623.0
17:31:11  0,18.6349096,73.8728435,623.0
17:31:11  0,18.634909,73.8728446,623.0
17:31:11  0,18.6349086,73.8728443,623.0
17:31:11  0,18.6349088,73.8728431,623.0
17:31:11  0,18.634909,73.8728428,623.0
17:31:11  0,18.6349091,73.872843,623.0
17:31:11  0,18.6349096,73.8728441,623.0
17:31:11  0,18.6349098,73.8728456,623.0
17:31:12  0,18.6349096,73.8728466,623.0
17:31:12  0,18.6349096,73.8728473,623.0
17:31:12  0,18.6349093,73.8728481,623.0
17:31:12  0,18.6349096,73.8728488,623.0
17:31:12  0,18.6349096,73.8728486,623.0
17:31:12  0,18.6349101,73.872849,623.0
17:31:12  0,18.6349106,73.8728491,623.0
17:31:12  0,18.6349108,73.8728491,623.0
17:31:12  0,18.6349111,73.8728496,623.0
17:31:12  0,18.6349111,73.8728508,623.0
17:31:13  0,18.6349115,73.872852,622.0
17:31:13  0,18.634912,73.8728525,622.0
17:31:13  0,18.6349121,73.8728531,622.0
17:31:13  0,18.634912,73.872853,622.0
17:31:13  0,18.6349118,73.8728523,622.0
17:31:13  0,18.6349118,73.8728521,622.0
17:31:13  0,18.6349118,73.8728516,622.0
17:31:13  0,18.6349123,73.8728511,622.0
17:31:13  0,18.6349128,73.872851,622.0
17:31:13  0,18.6349128,73.8728506,622.0
17:31:14  0,18.6349128,73.8728503,622.0
17:31:14  0,18.6349126,73.87285,622.0
17:31:14  0,18.6349126,73.8728491,622.0
17:31:14  0,18.6349126,73.8728483,622.0
17:31:14  0,18.6349131,73.8728481,622.0
17:31:14  0,18.6349138,73.8728475,622.0
17:31:14  0,18.6349143,73.8728471,622.0
17:31:14  0,18.6349145,73.8728476,623.0
17:31:14  0,18.6349148,73.8728483,623.0
17:31:14  0,18.6349153,73.8728495,623.0
17:31:15  0,18.6349163,73.8728511,623.0
